srch_destination_id	srch_destination_name	srch_destination_type_id	srch_destination_latitude	srch_destination_longitude	popular_naturalfeature_beach	popular_activity_dining	popular_social_bars	popular_shopping_shopping	popular_historical_historical	popular_food_coffee	popular_field_business
187752646	Downtown Buffalo, New York, United States of America	774	42.90764	-78.85748	-2.263654539817575	-1.535577311693687	-1.6721542892109356	-1.8813989721835143	-1.9168874233432354	-2.0793850805927274	-1.9324783520598048
187752739	Niagara Falls, Ontario, Canada	774	43.05152	-79.10312	-2.326026788003949	-1.4754590813942416	-2.079613387943143	-2.035662191044911	-2.2161325044685523	-1.9488376631318602	-2.1419929866184524
187752801	Niagara Falls, New York, United States of America	774	43.10409	-78.96858	-2.269875352471101	-1.6323202042433145	-2.1279358643890305	-1.8113178678958477	-2.1796180949149635	-1.970090738152349	-2.1535998545298396
187753173	Carlsbad, California, United States of America	557	33.12571	-117.2883	-1.4689523283011074	-1.6107260884085244	-2.073941690891535	-1.7882636128006413	-2.0426528631254213	-2.05255799676877	-2.0793281702607582
187754227	Lancaster (and vicinity), California, United States of America	464	34.674169	-118.14318	-2.1733615530062282	-1.9326236022399763	-1.9958137136075582	-2.035398404339116	-2.077428005747558	-2.084650722665434	-1.9972873805158824
187754258	Palmdale, California, United States of America	774	34.59234	-118.1302	-2.2049402730511583	-1.7991942565659191	-2.0436307957984248	-1.9932843083099838	-2.2049402730511583	-2.0413845788791054	-2.0396907122870047
187754351	Niagara-on-the-Lake, Ontario, Canada	774	43.20227	-79.12521	-2.2726410044051204	-1.6103733398414128	-2.085857493500617	-1.8353092316629964	-1.91175707846855	-2.046040890212754	-2.1793873686953043
187754382	St. Catharines, Ontario, Canada	774	43.17272	-79.25417	-2.191965511382572	-1.6829754474522034	-2.0666373991510762	-2.0765544281986803	-2.0998823224466436	-2.0954383964251013	-2.0916228231188008
187754568	Avalon, California, United States of America	774	33.33991	-118.3509	-1.6979905604932948	-1.6638634774423795	-1.9121379684809579	-1.9032722381631937	-1.9809471628348174	-1.9140706518178288	-2.243346742349189
187754630	Gardermoen Airport (OSL), Norway	774	60.18086	11.10895	-2.146981855672835	-1.8329485322075971	-2.0577830432058586	-1.9806173834894154	-1.9562278221493747	-2.1734104661834346	-2.053256791776626
187754785	Central Oslo, Norway	774	59.91498	10.73388	-2.169641045406647	-1.8440653522139838	-2.0098551416885044	-1.9970234322120914	-1.9330176629160372	-2.038621619955209	-2.054773146897784
187755405	Escondido, California, United States of America	774	33.17032	-117.1072	-2.082934487694098	-1.7321324667132545	-2.09231682600303	-1.9890275962862425	-2.1525240957828986	-1.981944625223504	-2.1492532477756923
187755560	Bonn (and vicinity), Germany	464	50.731768	7.101117	-2.19381466349002	-1.9587971862075977	-2.0470787981227723	-2.1078610394175756	-2.099702870616834	-2.1835228353320786	-2.0701612686558146
187755870	Buena Vista (and vicinity), Colorado, United States of America	464	38.842549	-106.13559	-2.224764313295991	-1.8501648162374666	-2.096173039702359	-2.1942683130196703	-2.0434735696768165	-2.1859378783468433	-2.092942685623352
187755963	Salida, Colorado, United States of America	774	38.55037	-106.0635	-2.197842432133178	-1.9039882339016294	-2.1126557191585422	-2.1484333557033932	-2.1791270110992813	-2.1452329542777253	-2.087110436560317
187756335	Bergen - Hordaland (county), Norway	464	60.39442	5.322138	-2.2107594789009037	-1.9275081621271188	-2.009647736785852	-2.0710679834503773	-1.9945807205714718	-2.0253977747008496	-2.1219005951159837
187756800	Edison, New Jersey, United States of America	774	40.53665	-74.36957	-2.107165892453106	-1.9117759940402863	-2.046290480130564	-2.029343189887208	-2.061129653723517	-2.0253881744486404	-1.9945527600256836
187757079	Bergen, Norway	774	60.36394	5.373748	-2.2292234682294354	-1.902693998757487	-2.0222905976115655	-2.020928284453451	-1.9878764167099294	-2.044762807315027	-2.131940393056562
187758133	Financial District - Ferry Building, California, United States of America	774	37.79308	-122.3984	-2.030319707494076	-1.51950797033205	-1.8317914842487972	-1.8452906451460647	-1.9299785377638776	-1.8417083222724884	-1.718672060398851
187758257	Mount Laurel (and vicinity), New Jersey, United States of America	464	39.92472	-74.95634	-2.1389051160917334	-1.7507857207255229	-1.9683710653886568	-2.1021892360235968	-1.925070881254345	-2.076812275532753	-1.9686396249974085
187758319	Cherry Hill, New Jersey, United States of America	774	39.90401	-74.99463	-2.2220637785057322	-1.7664967860531213	-2.028841677699115	-1.9942982349454794	-2.019394065112752	-1.997777430757903	-1.9214578537063307
187758846	Steamboat Springs, Colorado, United States of America	774	40.45611	-106.8807	-2.219808657237389	-1.8436445242164408	-2.0980877252651644	-2.0491013213525155	-2.1602860182856243	-1.9951207494068641	-2.145088105456165
187759032	Beaver Creek Ski Area, Colorado, United States of America	774	39.63074	-106.5157	-2.2263270500883614	-1.7495448694341447	-2.0114584864442255	-2.0273902282225165	-2.2289700122200613	-2.0911011244570377	-2.192168707383541
187759125	Vail, Colorado, United States of America	774	39.63329	-106.3613	-2.2522392074955717	-1.8002041723211073	-1.9334446755212393	-1.9389326350237746	-2.062989763050445	-2.1835295699840134	-2.1657688480108415
187759156	Aspen, Colorado, United States of America	774	39.18995	-106.8217	-2.22621935946829	-1.70798525273381	-1.9557398428080142	-1.9763943434355034	-2.183100114364271	-2.0570291038260677	-2.1321035594458455
187759187	Snowmass Village, Colorado, United States of America	774	39.21296	-106.9467	-2.2337241442613216	-1.670963322579006	-2.1053743383132395	-1.9294255759683434	-2.1672203234776055	-2.1432548945809144	-2.1624278430053265
187759466	Frisco, Colorado, United States of America	774	39.55878	-106.1526	-2.2455539536343445	-1.7774607031445846	-2.1609851286260193	-1.9079031811323202	-2.1817586820196526	-2.00417082508083	-2.1824791033395514
187759497	Silverthorne, Colorado, United States of America	774	39.78224	-106.2319	-2.240735999303215	-1.8748779979455859	-2.113201705669044	-2.018334549475016	-2.0450392618834368	-2.0364122710390644	-2.178310876101903
187759528	Tallinn (and vicinity), Estonia	464	59.43699	24.747535	-2.1764511634836947	-1.880668359483983	-2.0358020380847264	-2.0830185297535606	-1.7621267331030217	-2.136282317203553	-2.1211880265836163
187759559	Georgetown (and vicinity), Colorado, United States of America	464	39.79858	-105.489204	-2.28472564858414	-1.5369085948498007	-1.9234616816618535	-2.2278973762534786	-2.147970046242594	-2.0432292011250026	-2.168010845519216
187759590	Black Hawk, Colorado, United States of America	774	39.7975	-105.4993	-2.2956481300247744	-1.510863976995467	-1.8982032417619052	-2.2594931726756227	-2.232421048043095	-2.0485518139605956	-2.1757811198214716
187759683	Cape May - Wildwood (and vicinity), New Jersey, United States of America	464	38.9728	-74.83351	-1.5566168692533242	-1.8692133905614159	-2.0153710913280265	-2.0356208638720488	-2.057613610931441	-2.14752153936467	-2.1678030000845068
187759745	Glenwood Springs (and vicinity), Colorado, United States of America	464	39.551637	-107.328709	-2.2187705263354998	-1.7754761404951231	-2.054839411958963	-2.1049816922601807	-2.05990092981288	-1.9693365479327791	-2.0996410519093787
187759776	Glenwood Springs, Colorado, United States of America	774	39.60962	-107.2885	-2.2442613878199857	-1.8378229690815628	-2.099922503088429	-2.0937833194378928	-1.9378541101877047	-2.02888949509272	-2.1061045726028254
187759931	Durango, Colorado, United States of America	774	37.29427	-107.8715	-2.2503930677282744	-1.7182688944532096	-1.9417421488142133	-1.8831258356680385	-1.772401188453015	-2.007659505151253	-2.1351343167159835
187759993	Cape May, New Jersey, United States of America	774	38.97332	-74.91502	-1.5347251451902726	-1.7194421882754733	-1.9159415401392623	-1.9418496569284844	-1.9960264872641822	-2.0940140085500536	-2.201098425781885
187760055	Wildwood, New Jersey, United States of America	774	38.9873	-74.81899	-1.5246416625257244	-1.9855155110125737	-2.1769761917188233	-2.1980201369714565	-2.1043441234640783	-2.061293507416688	-2.1743564575199015
187760086	Atlantic City, New Jersey, United States of America	774	39.37111	-74.44907	-1.5103717611990166	-1.426951489059166	-1.8093025631085167	-1.7374363564496857	-2.191290730851524	-2.043942789811289	-2.059302710410371
187760117	Fort Collins, Colorado, United States of America	774	40.5465	-105.0416	-2.1747779164792695	-1.880267336256524	-2.0943436535364977	-2.0372706026028506	-2.1153072422976553	-2.0775503219374163	-2.0682134771189205
187760148	Greeley, Colorado, United States of America	774	40.43145	-104.6994	-2.2119058724534653	-2.0420711296802128	-2.0919929454073367	-2.0079233538214774	-2.0177921473971767	-2.183781296506061	-2.0799172553054834
187760179	Loveland, Colorado, United States of America	774	40.42531	-105.1596	-2.188208702505728	-1.907911505225772	-2.103312243618152	-2.0728796962155442	-2.1695325339810827	-2.1384157930237264	-2.073942293948367
187760241	Riga (and vicinity), Latvia	464	56.9484	24.112761	-2.1841940267596174	-1.8650130877636257	-1.9464542825188027	-2.1015522054945075	-1.8159273573801054	-2.135511623871549	-2.0487942965349357
187760303	Ocean City, New Jersey, United States of America	774	39.24991	-74.61111	-1.4012820010643159	-1.9216215649209716	-2.1957926171930167	-2.0275695841871797	-2.1744883359303935	-2.068797465136731	-2.213833327671137
187760396	Boulder, Colorado, United States of America	774	40.02203	-105.2534	-2.2519593393991464	-1.5748373420307487	-1.8627035812339257	-1.918119573570054	-1.9546370347625521	-1.9194391781524751	-1.9995448930050883
187760427	Longmont, Colorado, United States of America	774	40.1902	-105.1161	-2.197060492853004	-1.8108456926591665	-2.0891083123869194	-2.0992905030678695	-2.197060492853004	-2.014698364506404	-1.9914216633690442
187760489	Vilnius (and vicinity), Lithuania	464	54.681438	25.280145	-2.1916816285356107	-1.8901938371054938	-1.9985320857166162	-2.102355777947794	-1.8965007392517945	-2.1759642529760836	-2.0405703717344124
187760520	Aurora, Colorado, United States of America	774	39.68679	-104.7638	-2.2401486800151122	-1.7865007731742057	-2.06211227929052	-1.9804249598401358	-2.0344233783369523	-2.0951464138367224	-1.9295510457159415
187760551	Castle Rock, Colorado, United States of America	774	39.41579	-104.8637	-2.2219764310062726	-2.043344121267443	-2.187321510325998	-1.9324250711028408	-1.8714829698931665	-2.092605817462633	-2.0929677927786194
187760582	Golden, Colorado, United States of America	774	39.79473	-105.2865	-2.246538208464914	-1.72819504736348	-2.102082885366522	-2.014777741272868	-1.9704083319395942	-2.05315516249085	-2.064141063613377
187760613	Lakewood, Colorado, United States of America	774	39.70543	-105.1046	-2.2427834715901453	-1.7606774183924485	-2.0578987948344145	-2.0467655221790237	-2.0089948789088994	-2.0407012509635387	-2.002175445412108
187760644	Littleton - Highlands Ranch, Colorado, United States of America	774	39.55305	-105.0281	-2.1985269450226763	-1.7558817288002782	-2.0490497981129567	-1.8936642145233265	-2.0333838306275775	-1.9409883354051833	-1.9524552496008196
187760675	Westminster, Colorado, United States of America	774	39.88348	-105.048	-2.244877392839595	-1.7102357407903954	-2.0043918821733238	-1.941954061523299	-2.0704256257559934	-2.023544181707558	-1.963189146288313
187760737	Downtown Colorado Springs, Colorado, United States of America	774	38.82046	-104.8208	-2.232286025868203	-1.7125329492156267	-1.9829539645125065	-1.9968796105564945	-1.9171966163583407	-2.0810707311370638	-2.0449974084712417
187760768	Manitou Springs, Colorado, United States of America	774	38.8314	-104.9309	-2.251583222599935	-1.6602640970695404	-2.1444599243566125	-1.7706604920910247	-1.6318013858160434	-2.083901686048901	-2.0397281210376055
187760830	North Colorado Springs, Colorado, United States of America	774	38.96403	-104.7989	-2.2594142362686553	-1.6437617536464348	-1.8995118351343516	-1.973570183037122	-1.981509244973414	-2.074535860430507	-1.992618981385596
187760861	Canon City, Colorado, United States of America	774	38.53996	-105.3446	-2.1932865289435406	-1.8997567317161617	-2.1475177807390784	-2.1093177708254265	-2.1476353366991012	-2.102351695337082	-2.149385909853049
187760954	Alamosa (and vicinity), Colorado, United States of America	464	37.48063	-105.90582	-2.1860115085280136	-1.8165888692014431	-2.109035814999468	-2.1574086235871643	-2.176004207017496	-2.0712775123260996	-2.0575377672607744
187761450	Seaside Heights, New Jersey, United States of America	774	39.94866	-74.07837	-1.6297315564270751	-2.0847518779652563	-1.9831404073072776	-2.1343550400289235	-2.1531770559020798	-2.1749777562379924	-2.1987101994169667
187762101	Secaucus, New Jersey, United States of America	774	40.78135	-74.06567	-2.2358553370015355	-1.560412047139431	-2.004131872910521	-1.8745364192972591	-2.2358553370015355	-1.8955530867213006	-1.9851585639018265
187762349	Elizabeth, New Jersey, United States of America	774	40.66454	-74.19279	-2.191176784963742	-1.6111049996436382	-1.9001600031177162	-1.8290158547892554	-2.091170606235274	-1.9557557840616984	-1.9939237410332076
187763372	Winchester (and vicinity), Virginia, United States of America	464	39.160218	-78.15996	-2.138679465586346	-1.7404183014786287	-2.047847710259153	-1.9781385390870547	-1.92480946508016	-2.0236925821387137	-2.0215964496856778
187763558	Killarney, Ireland	774	52.03659	-9.507441	-2.138421411697488	-1.8753308154235602	-1.8107395525909094	-2.096812121622064	-1.9577138833872896	-2.152114478637023	-2.201210790572296
187763837	Cork City, Ireland	774	51.90406	-8.437388	-2.2313253687367625	-1.635635307900962	-1.7431331892665924	-1.9429981110774421	-2.1029612034846163	-2.0936127535195617	-1.9745067481944396
187764085	Harrisonburg (and vicinity), Virginia, United States of America	464	38.431156	-78.84875	-2.192442486599243	-1.7747504410178707	-2.0934050844573493	-2.0305788324487777	-2.165617918326867	-1.9834414568841894	-2.014967560785492
187764209	Staunton (and vicinity), Virginia, United States of America	464	38.13453	-79.034329	-2.2071676253231267	-1.662559828423854	-2.0931910214324354	-1.9545635742301544	-1.9323015537643102	-1.9467453902088816	-2.0617754004567685
187764457	Lexington (and vicinity), Virginia, United States of America	464	37.80103	-79.41761	-2.172867816383751	-1.8769198421695907	-2.118761557444446	-2.1672783389346253	-2.0756103611154466	-1.9440377154987667	-2.1141273485606695
187765077	Wytheville (and vicinity), Virginia, United States of America	464	36.950235	-81.063274	-2.0382665380249225	-1.774756404831139	-2.077540078804216	-2.1979776938795164	-2.192008419747911	-1.931512694741211	-2.0756046033297686
